instant_x,dteday_x,season_x,yr_x,mnth_x,hr_x,holiday_x,weekday_x,weathersit_x,temp_x,Unnamed: 0,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt,instant_y,dteday_y,season_y,yr_y,mnth_y,hr_y,holiday_y,weekday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y
88,2011-01-04 00:00:00,1,0,1,19,FALSE,2,1,0.24,87,0.2576,0.48,0.1045,1970-01-01 00:00:00,110,112,919,2011-02-10 00:00:00,1,0,2,19,FALSE,4,1,0.14,0.1667,0.28,0.1045,2,110
88,2011-01-04 00:00:00,1,0,1,19,FALSE,2,1,0.24,87,0.2576,0.48,0.1045,1970-01-01 00:00:00,110,112,980,2011-02-13 00:00:00,1,0,2,11,FALSE,0,1,0.32,0.2879,0.39,0.4478,26,86
134,2011-01-06 00:00:00,1,0,1,19,FALSE,4,1,0.22,133,0.2576,0.55,0.0896,1970-01-01 00:00:00,109,112,674,2011-01-31 00:00:00,1,0,1,9,FALSE,1,2,0.16,0.1364,0.59,0.2985,0,112
134,2011-01-06 00:00:00,1,0,1,19,FALSE,4,1,0.22,133,0.2576,0.55,0.0896,1970-01-01 00:00:00,109,112,919,2011-02-10 00:00:00,1,0,2,19,FALSE,4,1,0.14,0.1667,0.28,0.1045,2,110
134,2011-01-06 00:00:00,1,0,1,19,FALSE,4,1,0.22,133,0.2576,0.55,0.0896,1970-01-01 00:00:00,109,112,980,2011-02-13 00:00:00,1,0,2,11,FALSE,0,1,0.32,0.2879,0.39,0.4478,26,86
427,2011-01-19 00:00:00,1,0,1,19,FALSE,3,1,0.32,426,0.2879,0.57,0.4179,1970-01-01 00:00:00,108,112,674,2011-01-31 00:00:00,1,0,1,9,FALSE,1,2,0.16,0.1364,0.59,0.2985,0,112
427,2011-01-19 00:00:00,1,0,1,19,FALSE,3,1,0.32,426,0.2879,0.57,0.4179,1970-01-01 00:00:00,108,112,919,2011-02-10 00:00:00,1,0,2,19,FALSE,4,1,0.14,0.1667,0.28,0.1045,2,110
427,2011-01-19 00:00:00,1,0,1,19,FALSE,3,1,0.32,426,0.2879,0.57,0.4179,1970-01-01 00:00:00,108,112,980,2011-02-13 00:00:00,1,0,2,11,FALSE,0,1,0.32,0.2879,0.39,0.4478,26,86
89,2011-01-04 00:00:00,1,0,1,20,FALSE,2,1,0.24,88,0.2576,0.48,0.1045,1970-01-01 00:00:00,53,54,678,2011-01-31 00:00:00,1,0,1,13,FALSE,1,2,0.16,0.2273,0.59,0,2,52
89,2011-01-04 00:00:00,1,0,1,20,FALSE,2,1,0.24,88,0.2576,0.48,0.1045,1970-01-01 00:00:00,53,54,702,2011-02-01 00:00:00,1,0,2,14,FALSE,2,2,0.22,0.2576,0.8,0.0896,5,49
89,2011-01-04 00:00:00,1,0,1,20,FALSE,2,1,0.24,88,0.2576,0.48,0.1045,1970-01-01 00:00:00,53,54,756,2011-02-03 00:00:00,1,0,2,21,FALSE,4,1,0.18,0.2121,0.55,0.1045,1,53
89,2011-01-04 00:00:00,1,0,1,20,FALSE,2,1,0.24,88,0.2576,0.48,0.1045,1970-01-01 00:00:00,53,54,875,2011-02-08 00:00:00,1,0,2,21,FALSE,2,1,0.14,0.1061,0.33,0.4627,8,46
223,2011-01-10 00:00:00,1,0,1,13,FALSE,1,2,0.2,222,0.1818,0.4,0.2836,1970-01-01 00:00:00,50,54,678,2011-01-31 00:00:00,1,0,1,13,FALSE,1,2,0.16,0.2273,0.59,0,2,52
223,2011-01-10 00:00:00,1,0,1,13,FALSE,1,2,0.2,222,0.1818,0.4,0.2836,1970-01-01 00:00:00,50,54,702,2011-02-01 00:00:00,1,0,2,14,FALSE,2,2,0.22,0.2576,0.8,0.0896,5,49
223,2011-01-10 00:00:00,1,0,1,13,FALSE,1,2,0.2,222,0.1818,0.4,0.2836,1970-01-01 00:00:00,50,54,756,2011-02-03 00:00:00,1,0,2,21,FALSE,4,1,0.18,0.2121,0.55,0.1045,1,53
223,2011-01-10 00:00:00,1,0,1,13,FALSE,1,2,0.2,222,0.1818,0.4,0.2836,1970-01-01 00:00:00,50,54,875,2011-02-08 00:00:00,1,0,2,21,FALSE,2,1,0.14,0.1061,0.33,0.4627,8,46
242,2011-01-11 00:00:00,1,0,1,10,FALSE,2,2,0.2,241,0.2121,0.51,0.1642,1970-01-01 00:00:00,51,54,678,2011-01-31 00:00:00,1,0,1,13,FALSE,1,2,0.16,0.2273,0.59,0,2,52
242,2011-01-11 00:00:00,1,0,1,10,FALSE,2,2,0.2,241,0.2121,0.51,0.1642,1970-01-01 00:00:00,51,54,702,2011-02-01 00:00:00,1,0,2,14,FALSE,2,2,0.22,0.2576,0.8,0.0896,5,49
242,2011-01-11 00:00:00,1,0,1,10,FALSE,2,2,0.2,241,0.2121,0.51,0.1642,1970-01-01 00:00:00,51,54,756,2011-02-03 00:00:00,1,0,2,21,FALSE,4,1,0.18,0.2121,0.55,0.1045,1,53
242,2011-01-11 00:00:00,1,0,1,10,FALSE,2,2,0.2,241,0.2121,0.51,0.1642,1970-01-01 00:00:00,51,54,875,2011-02-08 00:00:00,1,0,2,21,FALSE,2,1,0.14,0.1061,0.33,0.4627,8,46
261,2011-01-12 00:00:00,1,0,1,7,FALSE,3,1,0.14,260,0.1515,0.69,0.1343,1970-01-01 00:00:00,54,54,678,2011-01-31 00:00:00,1,0,1,13,FALSE,1,2,0.16,0.2273,0.59,0,2,52
261,2011-01-12 00:00:00,1,0,1,7,FALSE,3,1,0.14,260,0.1515,0.69,0.1343,1970-01-01 00:00:00,54,54,702,2011-02-01 00:00:00,1,0,2,14,FALSE,2,2,0.22,0.2576,0.8,0.0896,5,49
261,2011-01-12 00:00:00,1,0,1,7,FALSE,3,1,0.14,260,0.1515,0.69,0.1343,1970-01-01 00:00:00,54,54,756,2011-02-03 00:00:00,1,0,2,21,FALSE,4,1,0.18,0.2121,0.55,0.1045,1,53
261,2011-01-12 00:00:00,1,0,1,7,FALSE,3,1,0.14,260,0.1515,0.69,0.1343,1970-01-01 00:00:00,54,54,875,2011-02-08 00:00:00,1,0,2,21,FALSE,2,1,0.14,0.1061,0.33,0.4627,8,46
497,2011-01-22 00:00:00,1,0,1,18,FALSE,6,1,0.08,496,0.0909,0.35,0.194,1970-01-01 00:00:00,54,54,678,2011-01-31 00:00:00,1,0,1,13,FALSE,1,2,0.16,0.2273,0.59,0,2,52
497,2011-01-22 00:00:00,1,0,1,18,FALSE,6,1,0.08,496,0.0909,0.35,0.194,1970-01-01 00:00:00,54,54,702,2011-02-01 00:00:00,1,0,2,14,FALSE,2,2,0.22,0.2576,0.8,0.0896,5,49
497,2011-01-22 00:00:00,1,0,1,18,FALSE,6,1,0.08,496,0.0909,0.35,0.194,1970-01-01 00:00:00,54,54,756,2011-02-03 00:00:00,1,0,2,21,FALSE,4,1,0.18,0.2121,0.55,0.1045,1,53
497,2011-01-22 00:00:00,1,0,1,18,FALSE,6,1,0.08,496,0.0909,0.35,0.194,1970-01-01 00:00:00,54,54,875,2011-02-08 00:00:00,1,0,2,21,FALSE,2,1,0.14,0.1061,0.33,0.4627,8,46
90,2011-01-04 00:00:00,1,0,1,21,FALSE,2,1,0.22,89,0.2727,0.64,0,1970-01-01 00:00:00,48,48,676,2011-01-31 00:00:00,1,0,1,11,FALSE,1,2,0.16,0.1515,0.59,0.194,2,46
90,2011-01-04 00:00:00,1,0,1,21,FALSE,2,1,0.22,89,0.2727,0.64,0,1970-01-01 00:00:00,48,48,864,2011-02-08 00:00:00,1,0,2,10,FALSE,2,1,0.22,0.1818,0.47,0.5522,4,44
90,2011-01-04 00:00:00,1,0,1,21,FALSE,2,1,0.22,89,0.2727,0.64,0,1970-01-01 00:00:00,48,48,914,2011-02-10 00:00:00,1,0,2,14,FALSE,4,1,0.2,0.1818,0.27,0.2836,6,42
136,2011-01-06 00:00:00,1,0,1,21,FALSE,4,2,0.22,135,0.2121,0.55,0.2239,1970-01-01 00:00:00,48,48,676,2011-01-31 00:00:00,1,0,1,11,FALSE,1,2,0.16,0.1515,0.59,0.194,2,46
136,2011-01-06 00:00:00,1,0,1,21,FALSE,4,2,0.22,135,0.2121,0.55,0.2239,1970-01-01 00:00:00,48,48,864,2011-02-08 00:00:00,1,0,2,10,FALSE,2,1,0.22,0.1818,0.47,0.5522,4,44
136,2011-01-06 00:00:00,1,0,1,21,FALSE,4,2,0.22,135,0.2121,0.55,0.2239,1970-01-01 00:00:00,48,48,914,2011-02-10 00:00:00,1,0,2,14,FALSE,4,1,0.2,0.1818,0.27,0.2836,6,42
204,2011-01-09 00:00:00,1,0,1,18,FALSE,0,1,0.16,203,0.1364,0.4,0.3284,1970-01-01 00:00:00,44,48,676,2011-01-31 00:00:00,1,0,1,11,FALSE,1,2,0.16,0.1515,0.59,0.194,2,46
204,2011-01-09 00:00:00,1,0,1,18,FALSE,0,1,0.16,203,0.1364,0.4,0.3284,1970-01-01 00:00:00,44,48,864,2011-02-08 00:00:00,1,0,2,10,FALSE,2,1,0.22,0.1818,0.47,0.5522,4,44
204,2011-01-09 00:00:00,1,0,1,18,FALSE,0,1,0.16,203,0.1364,0.4,0.3284,1970-01-01 00:00:00,44,48,914,2011-02-10 00:00:00,1,0,2,14,FALSE,4,1,0.2,0.1818,0.27,0.2836,6,42
582,2011-01-26 00:00:00,1,0,1,12,FALSE,3,3,0.22,581,0.197,0.93,0.3284,1970-01-01 00:00:00,41,48,676,2011-01-31 00:00:00,1,0,1,11,FALSE,1,2,0.16,0.1515,0.59,0.194,2,46
582,2011-01-26 00:00:00,1,0,1,12,FALSE,3,3,0.22,581,0.197,0.93,0.3284,1970-01-01 00:00:00,41,48,864,2011-02-08 00:00:00,1,0,2,10,FALSE,2,1,0.22,0.1818,0.47,0.5522,4,44
582,2011-01-26 00:00:00,1,0,1,12,FALSE,3,3,0.22,581,0.197,0.93,0.3284,1970-01-01 00:00:00,41,48,914,2011-02-10 00:00:00,1,0,2,14,FALSE,4,1,0.2,0.1818,0.27,0.2836,6,42
92,2011-01-04 00:00:00,1,0,1,23,FALSE,2,1,0.2,91,0.2273,0.69,0.0896,1970-01-01 00:00:00,9,11,644,2011-01-30 00:00:00,1,0,1,2,FALSE,0,1,0.16,0.2273,0.8,0,1,10
92,2011-01-04 00:00:00,1,0,1,23,FALSE,2,1,0.2,91,0.2273,0.69,0.0896,1970-01-01 00:00:00,9,11,785,2011-02-05 00:00:00,1,0,2,3,FALSE,6,2,0.24,0.2424,0.75,0.1642,1,10
92,2011-01-04 00:00:00,1,0,1,23,FALSE,2,1,0.2,91,0.2273,0.69,0.0896,1970-01-01 00:00:00,9,11,953,2011-02-12 00:00:00,1,0,2,7,FALSE,6,1,0.12,0.1515,0.8,0.1045,2,9
92,2011-01-04 00:00:00,1,0,1,23,FALSE,2,1,0.2,91,0.2273,0.69,0.0896,1970-01-01 00:00:00,9,11,993,2011-02-14 00:00:00,1,0,2,0,FALSE,1,1,0.38,0.3939,0.37,0.3582,3,8
116,2011-01-06 00:00:00,1,0,1,0,FALSE,4,1,0.18,115,0.2424,0.55,0,1970-01-01 00:00:00,11,11,644,2011-01-30 00:00:00,1,0,1,2,FALSE,0,1,0.16,0.2273,0.8,0,1,10
116,2011-01-06 00:00:00,1,0,1,0,FALSE,4,1,0.18,115,0.2424,0.55,0,1970-01-01 00:00:00,11,11,785,2011-02-05 00:00:00,1,0,2,3,FALSE,6,2,0.24,0.2424,0.75,0.1642,1,10
116,2011-01-06 00:00:00,1,0,1,0,FALSE,4,1,0.18,115,0.2424,0.55,0,1970-01-01 00:00:00,11,11,953,2011-02-12 00:00:00,1,0,2,7,FALSE,6,1,0.12,0.1515,0.8,0.1045,2,9
116,2011-01-06 00:00:00,1,0,1,0,FALSE,4,1,0.18,115,0.2424,0.55,0,1970-01-01 00:00:00,11,11,993,2011-02-14 00:00:00,1,0,2,0,FALSE,1,1,0.38,0.3939,0.37,0.3582,3,8
188,2011-01-09 00:00:00,1,0,1,2,FALSE,0,1,0.1,187,0.0606,0.46,0.4627,1970-01-01 00:00:00,11,11,644,2011-01-30 00:00:00,1,0,1,2,FALSE,0,1,0.16,0.2273,0.8,0,1,10
188,2011-01-09 00:00:00,1,0,1,2,FALSE,0,1,0.1,187,0.0606,0.46,0.4627,1970-01-01 00:00:00,11,11,785,2011-02-05 00:00:00,1,0,2,3,FALSE,6,2,0.24,0.2424,0.75,0.1642,1,10
188,2011-01-09 00:00:00,1,0,1,2,FALSE,0,1,0.1,187,0.0606,0.46,0.4627,1970-01-01 00:00:00,11,11,953,2011-02-12 00:00:00,1,0,2,7,FALSE,6,1,0.12,0.1515,0.8,0.1045,2,9
188,2011-01-09 00:00:00,1,0,1,2,FALSE,0,1,0.1,187,0.0606,0.46,0.4627,1970-01-01 00:00:00,11,11,993,2011-02-14 00:00:00,1,0,2,0,FALSE,1,1,0.38,0.3939,0.37,0.3582,3,8
482,2011-01-22 00:00:00,1,0,1,2,FALSE,6,2,0.04,481,0.0303,0.41,0.2537,1970-01-01 00:00:00,11,11,644,2011-01-30 00:00:00,1,0,1,2,FALSE,0,1,0.16,0.2273,0.8,0,1,10
482,2011-01-22 00:00:00,1,0,1,2,FALSE,6,2,0.04,481,0.0303,0.41,0.2537,1970-01-01 00:00:00,11,11,785,2011-02-05 00:00:00,1,0,2,3,FALSE,6,2,0.24,0.2424,0.75,0.1642,1,10
482,2011-01-22 00:00:00,1,0,1,2,FALSE,6,2,0.04,481,0.0303,0.41,0.2537,1970-01-01 00:00:00,11,11,953,2011-02-12 00:00:00,1,0,2,7,FALSE,6,1,0.12,0.1515,0.8,0.1045,2,9
482,2011-01-22 00:00:00,1,0,1,2,FALSE,6,2,0.04,481,0.0303,0.41,0.2537,1970-01-01 00:00:00,11,11,993,2011-02-14 00:00:00,1,0,2,0,FALSE,1,1,0.38,0.3939,0.37,0.3582,3,8
98,2011-01-05 00:00:00,1,0,1,6,FALSE,3,1,0.2,97,0.197,0.47,0.2239,1970-01-01 00:00:00,33,33,641,2011-01-29 00:00:00,1,0,1,23,FALSE,6,1,0.16,0.197,0.8,0.0896,3,30
98,2011-01-05 00:00:00,1,0,1,6,FALSE,3,1,0.2,97,0.197,0.47,0.2239,1970-01-01 00:00:00,33,33,642,2011-01-30 00:00:00,1,0,1,0,FALSE,0,1,0.16,0.1818,0.8,0.1045,0,33
98,2011-01-05 00:00:00,1,0,1,6,FALSE,3,1,0.2,97,0.197,0.47,0.2239,1970-01-01 00:00:00,33,33,661,2011-01-30 00:00:00,1,0,1,20,FALSE,0,2,0.26,0.2727,0.65,0.1045,3,30
276,2011-01-12 00:00:00,1,0,1,22,FALSE,3,1,0.16,275,0.1212,0.55,0.4478,1970-01-01 00:00:00,32,33,641,2011-01-29 00:00:00,1,0,1,23,FALSE,6,1,0.16,0.197,0.8,0.0896,3,30
276,2011-01-12 00:00:00,1,0,1,22,FALSE,3,1,0.16,275,0.1212,0.55,0.4478,1970-01-01 00:00:00,32,33,642,2011-01-30 00:00:00,1,0,1,0,FALSE,0,1,0.16,0.1818,0.8,0.1045,0,33
276,2011-01-12 00:00:00,1,0,1,22,FALSE,3,1,0.16,275,0.1212,0.55,0.4478,1970-01-01 00:00:00,32,33,661,2011-01-30 00:00:00,1,0,1,20,FALSE,0,2,0.26,0.2727,0.65,0.1045,3,30
334,2011-01-15 00:00:00,1,0,1,9,FALSE,6,1,0.16,333,0.1818,0.64,0.1343,1970-01-01 00:00:00,31,33,641,2011-01-29 00:00:00,1,0,1,23,FALSE,6,1,0.16,0.197,0.8,0.0896,3,30
334,2011-01-15 00:00:00,1,0,1,9,FALSE,6,1,0.16,333,0.1818,0.64,0.1343,1970-01-01 00:00:00,31,33,642,2011-01-30 00:00:00,1,0,1,0,FALSE,0,1,0.16,0.1818,0.8,0.1045,0,33
334,2011-01-15 00:00:00,1,0,1,9,FALSE,6,1,0.16,333,0.1818,0.64,0.1343,1970-01-01 00:00:00,31,33,661,2011-01-30 00:00:00,1,0,1,20,FALSE,0,2,0.26,0.2727,0.65,0.1045,3,30
381,2011-01-17 00:00:00,1,0,1,8,TRUE,1,2,0.16,380,0.1515,0.47,0.2239,1970-01-01 00:00:00,30,33,641,2011-01-29 00:00:00,1,0,1,23,FALSE,6,1,0.16,0.197,0.8,0.0896,3,30
381,2011-01-17 00:00:00,1,0,1,8,TRUE,1,2,0.16,380,0.1515,0.47,0.2239,1970-01-01 00:00:00,30,33,642,2011-01-30 00:00:00,1,0,1,0,FALSE,0,1,0.16,0.1818,0.8,0.1045,0,33
381,2011-01-17 00:00:00,1,0,1,8,TRUE,1,2,0.16,380,0.1515,0.47,0.2239,1970-01-01 00:00:00,30,33,661,2011-01-30 00:00:00,1,0,1,20,FALSE,0,2,0.26,0.2727,0.65,0.1045,3,30
393,2011-01-17 00:00:00,1,0,1,20,TRUE,1,3,0.16,392,0.1515,0.8,0.194,1970-01-01 00:00:00,29,33,641,2011-01-29 00:00:00,1,0,1,23,FALSE,6,1,0.16,0.197,0.8,0.0896,3,30
393,2011-01-17 00:00:00,1,0,1,20,TRUE,1,3,0.16,392,0.1515,0.8,0.194,1970-01-01 00:00:00,29,33,642,2011-01-30 00:00:00,1,0,1,0,FALSE,0,1,0.16,0.1818,0.8,0.1045,0,33
393,2011-01-17 00:00:00,1,0,1,20,TRUE,1,3,0.16,392,0.1515,0.8,0.194,1970-01-01 00:00:00,29,33,661,2011-01-30 00:00:00,1,0,1,20,FALSE,0,2,0.26,0.2727,0.65,0.1045,3,30
407,2011-01-18 00:00:00,1,0,1,22,FALSE,2,2,0.22,406,0.2576,0.93,0.0896,1970-01-01 00:00:00,33,33,641,2011-01-29 00:00:00,1,0,1,23,FALSE,6,1,0.16,0.197,0.8,0.0896,3,30
407,2011-01-18 00:00:00,1,0,1,22,FALSE,2,2,0.22,406,0.2576,0.93,0.0896,1970-01-01 00:00:00,33,33,642,2011-01-30 00:00:00,1,0,1,0,FALSE,0,1,0.16,0.1818,0.8,0.1045,0,33
407,2011-01-18 00:00:00,1,0,1,22,FALSE,2,2,0.22,406,0.2576,0.93,0.0896,1970-01-01 00:00:00,33,33,661,2011-01-30 00:00:00,1,0,1,20,FALSE,0,2,0.26,0.2727,0.65,0.1045,3,30
502,2011-01-22 00:00:00,1,0,1,23,FALSE,6,1,0.04,501,0.0758,0.57,0.1045,1970-01-01 00:00:00,31,33,641,2011-01-29 00:00:00,1,0,1,23,FALSE,6,1,0.16,0.197,0.8,0.0896,3,30
502,2011-01-22 00:00:00,1,0,1,23,FALSE,6,1,0.04,501,0.0758,0.57,0.1045,1970-01-01 00:00:00,31,33,642,2011-01-30 00:00:00,1,0,1,0,FALSE,0,1,0.16,0.1818,0.8,0.1045,0,33
502,2011-01-22 00:00:00,1,0,1,23,FALSE,6,1,0.04,501,0.0758,0.57,0.1045,1970-01-01 00:00:00,31,33,661,2011-01-30 00:00:00,1,0,1,20,FALSE,0,2,0.26,0.2727,0.65,0.1045,3,30
103,2011-01-05 00:00:00,1,0,1,11,FALSE,3,1,0.26,102,0.2273,0.33,0.3284,1970-01-01 00:00:00,34,46,780,2011-02-04 00:00:00,1,0,2,22,FALSE,5,2,0.24,0.2424,0.65,0.1642,1,45
103,2011-01-05 00:00:00,1,0,1,11,FALSE,3,1,0.26,102,0.2273,0.33,0.3284,1970-01-01 00:00:00,34,46,899,2011-02-09 00:00:00,1,0,2,22,FALSE,3,3,0.16,0.1667,0.8,0.1642,4,42
536,2011-01-24 00:00:00,1,0,1,11,FALSE,1,1,0.1,535,0.1212,0.46,0.1343,1970-01-01 00:00:00,43,46,780,2011-02-04 00:00:00,1,0,2,22,FALSE,5,2,0.24,0.2424,0.65,0.1642,1,45
536,2011-01-24 00:00:00,1,0,1,11,FALSE,1,1,0.1,535,0.1212,0.46,0.1343,1970-01-01 00:00:00,43,46,899,2011-02-09 00:00:00,1,0,2,22,FALSE,3,3,0.16,0.1667,0.8,0.1642,4,42
104,2011-01-05 00:00:00,1,0,1,12,FALSE,3,1,0.26,103,0.2273,0.33,0.3284,1970-01-01 00:00:00,74,79,893,2011-02-09 00:00:00,1,0,2,16,FALSE,3,2,0.2,0.197,0.37,0.2537,7,72
359,2011-01-16 00:00:00,1,0,1,10,FALSE,0,1,0.22,358,0.2121,0.51,0.2836,1970-01-01 00:00:00,71,79,893,2011-02-09 00:00:00,1,0,2,16,FALSE,3,2,0.2,0.197,0.37,0.2537,7,72
591,2011-01-27 00:00:00,1,0,1,19,FALSE,4,1,0.2,590,0.2273,0.69,0.0896,1970-01-01 00:00:00,76,79,893,2011-02-09 00:00:00,1,0,2,16,FALSE,3,2,0.2,0.197,0.37,0.2537,7,72
105,2011-01-05 00:00:00,1,0,1,13,FALSE,3,1,0.28,104,0.2576,0.3,0.2985,1970-01-01 00:00:00,65,71,778,2011-02-04 00:00:00,1,0,2,20,FALSE,5,2,0.24,0.2424,0.65,0.1642,2,69
105,2011-01-05 00:00:00,1,0,1,13,FALSE,3,1,0.28,104,0.2576,0.3,0.2985,1970-01-01 00:00:00,65,71,798,2011-02-05 00:00:00,1,0,2,16,FALSE,6,3,0.22,0.2273,1,0.1343,8,63
105,2011-01-05 00:00:00,1,0,1,13,FALSE,3,1,0.28,104,0.2576,0.3,0.2985,1970-01-01 00:00:00,65,71,934,2011-02-11 00:00:00,1,0,2,12,FALSE,5,1,0.22,0.2273,0.47,0.1343,7,64
390,2011-01-17 00:00:00,1,0,1,17,TRUE,1,1,0.2,389,0.197,0.51,0.194,1970-01-01 00:00:00,67,71,778,2011-02-04 00:00:00,1,0,2,20,FALSE,5,2,0.24,0.2424,0.65,0.1642,2,69
390,2011-01-17 00:00:00,1,0,1,17,TRUE,1,1,0.2,389,0.197,0.51,0.194,1970-01-01 00:00:00,67,71,798,2011-02-05 00:00:00,1,0,2,16,FALSE,6,3,0.22,0.2273,1,0.1343,8,63
390,2011-01-17 00:00:00,1,0,1,17,TRUE,1,1,0.2,389,0.197,0.51,0.194,1970-01-01 00:00:00,67,71,934,2011-02-11 00:00:00,1,0,2,12,FALSE,5,1,0.22,0.2273,0.47,0.1343,7,64
106,2011-01-05 00:00:00,1,0,1,14,FALSE,3,1,0.3,105,0.2879,0.28,0.194,1970-01-01 00:00:00,52,62,828,2011-02-06 00:00:00,1,0,2,22,FALSE,0,1,0.26,0.303,0.6,0,5,57
106,2011-01-05 00:00:00,1,0,1,14,FALSE,3,1,0.3,105,0.2879,0.28,0.194,1970-01-01 00:00:00,52,62,913,2011-02-10 00:00:00,1,0,2,13,FALSE,4,1,0.18,0.1667,0.29,0.2985,3,59
106,2011-01-05 00:00:00,1,0,1,14,FALSE,3,1,0.3,105,0.2879,0.28,0.194,1970-01-01 00:00:00,52,62,615,2011-01-28 00:00:00,1,0,1,20,FALSE,5,2,0.24,0.2273,0.7,0.194,1,61
107,2011-01-05 00:00:00,1,0,1,15,FALSE,3,1,0.3,106,0.2879,0.28,0.194,1970-01-01 00:00:00,55,62,828,2011-02-06 00:00:00,1,0,2,22,FALSE,0,1,0.26,0.303,0.6,0,5,57
107,2011-01-05 00:00:00,1,0,1,15,FALSE,3,1,0.3,106,0.2879,0.28,0.194,1970-01-01 00:00:00,55,62,913,2011-02-10 00:00:00,1,0,2,13,FALSE,4,1,0.18,0.1667,0.29,0.2985,3,59
107,2011-01-05 00:00:00,1,0,1,15,FALSE,3,1,0.3,106,0.2879,0.28,0.194,1970-01-01 00:00:00,55,62,615,2011-01-28 00:00:00,1,0,1,20,FALSE,5,2,0.24,0.2273,0.7,0.194,1,61
130,2011-01-06 00:00:00,1,0,1,15,FALSE,4,1,0.28,129,0.2727,0.36,0,1970-01-01 00:00:00,54,62,828,2011-02-06 00:00:00,1,0,2,22,FALSE,0,1,0.26,0.303,0.6,0,5,57
130,2011-01-06 00:00:00,1,0,1,15,FALSE,4,1,0.28,129,0.2727,0.36,0,1970-01-01 00:00:00,54,62,913,2011-02-10 00:00:00,1,0,2,13,FALSE,4,1,0.18,0.1667,0.29,0.2985,3,59
130,2011-01-06 00:00:00,1,0,1,15,FALSE,4,1,0.28,129,0.2727,0.36,0,1970-01-01 00:00:00,54,62,615,2011-01-28 00:00:00,1,0,1,20,FALSE,5,2,0.24,0.2273,0.7,0.194,1,61
173,2011-01-08 00:00:00,1,0,1,11,FALSE,6,2,0.2,172,0.1818,0.69,0.3881,1970-01-01 00:00:00,60,62,828,2011-02-06 00:00:00,1,0,2,22,FALSE,0,1,0.26,0.303,0.6,0,5,57
173,2011-01-08 00:00:00,1,0,1,11,FALSE,6,2,0.2,172,0.1818,0.69,0.3881,1970-01-01 00:00:00,60,62,913,2011-02-10 00:00:00,1,0,2,13,FALSE,4,1,0.18,0.1667,0.29,0.2985,3,59
173,2011-01-08 00:00:00,1,0,1,11,FALSE,6,2,0.2,172,0.1818,0.69,0.3881,1970-01-01 00:00:00,60,62,615,2011-01-28 00:00:00,1,0,1,20,FALSE,5,2,0.24,0.2273,0.7,0.194,1,61
203,2011-01-09 00:00:00,1,0,1,17,FALSE,0,1,0.18,202,0.1515,0.37,0.3881,1970-01-01 00:00:00,59,62,828,2011-02-06 00:00:00,1,0,2,22,FALSE,0,1,0.26,0.303,0.6,0,5,57
203,2011-01-09 00:00:00,1,0,1,17,FALSE,0,1,0.18,202,0.1515,0.37,0.3881,1970-01-01 00:00:00,59,62,913,2011-02-10 00:00:00,1,0,2,13,FALSE,4,1,0.18,0.1667,0.29,0.2985,3,59
203,2011-01-09 00:00:00,1,0,1,17,FALSE,0,1,0.18,202,0.1515,0.37,0.3881,1970-01-01 00:00:00,59,62,615,2011-01-28 00:00:00,1,0,1,20,FALSE,5,2,0.24,0.2273,0.7,0.194,1,61
470,2011-01-21 00:00:00,1,0,1,14,FALSE,5,1,0.2,469,0.1515,0.25,0.5224,1970-01-01 00:00:00,56,62,828,2011-02-06 00:00:00,1,0,2,22,FALSE,0,1,0.26,0.303,0.6,0,5,57
470,2011-01-21 00:00:00,1,0,1,14,FALSE,5,1,0.2,469,0.1515,0.25,0.5224,1970-01-01 00:00:00,56,62,913,2011-02-10 00:00:00,1,0,2,13,FALSE,4,1,0.18,0.1667,0.29,0.2985,3,59
470,2011-01-21 00:00:00,1,0,1,14,FALSE,5,1,0.2,469,0.1515,0.25,0.5224,1970-01-01 00:00:00,56,62,615,2011-01-28 00:00:00,1,0,1,20,FALSE,5,2,0.24,0.2273,0.7,0.194,1,61
108,2011-01-05 00:00:00,1,0,1,16,FALSE,3,1,0.3,107,0.3182,0.28,0.0896,1970-01-01 00:00:00,85,89,816,2011-02-06 00:00:00,1,0,2,10,FALSE,0,1,0.3,0.2879,0.52,0.2537,15,74
108,2011-01-05 00:00:00,1,0,1,16,FALSE,3,1,0.3,107,0.3182,0.28,0.0896,1970-01-01 00:00:00,85,89,614,2011-01-28 00:00:00,1,0,1,19,FALSE,5,2,0.24,0.2424,0.75,0.1343,5,84
112,2011-01-05 00:00:00,1,0,1,20,FALSE,3,1,0.22,111,0.2273,0.47,0.1642,1970-01-01 00:00:00,82,89,816,2011-02-06 00:00:00,1,0,2,10,FALSE,0,1,0.3,0.2879,0.52,0.2537,15,74
112,2011-01-05 00:00:00,1,0,1,20,FALSE,3,1,0.22,111,0.2273,0.47,0.1642,1970-01-01 00:00:00,82,89,614,2011-01-28 00:00:00,1,0,1,19,FALSE,5,2,0.24,0.2424,0.75,0.1343,5,84
337,2011-01-15 00:00:00,1,0,1,12,FALSE,6,1,0.24,336,0.2273,0.48,0.2239,1970-01-01 00:00:00,74,89,816,2011-02-06 00:00:00,1,0,2,10,FALSE,0,1,0.3,0.2879,0.52,0.2537,15,74
